evidence_id	entity_type	entity_id	field	source_asset	metadata_path	metadata_key	raw_value	normalized_value	evidence_grade	interpretation	conflict_flag
atlas_s2_r0218_f03	physical_unit	ATLAS::atlas_s2_row_0218	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D218	sample_id_raw	CO10		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0218_f04	physical_unit	ATLAS::atlas_s2_row_0218	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E218	tumor_stage_raw	3		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0218_f05	physical_unit	ATLAS::atlas_s2_row_0218	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F218	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0218_f06	physical_unit	ATLAS::atlas_s2_row_0218	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G218	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0218_f07	physical_unit	ATLAS::atlas_s2_row_0218	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H218	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0218_f08	physical_unit	ATLAS::atlas_s2_row_0218	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I218	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0218_f09	physical_unit	ATLAS::atlas_s2_row_0218	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J218	tls_count_raw	3		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0218_f10	physical_unit	ATLAS::atlas_s2_row_0218	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K217:K220	reference_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0218_f11	physical_unit	ATLAS::atlas_s2_row_0218	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L217:L220	data_availability_raw	GSE226997		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f01	physical_unit	ATLAS::atlas_s2_row_0219	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f02	physical_unit	ATLAS::atlas_s2_row_0219	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C219	patient_id_raw	CO_P11		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f03	physical_unit	ATLAS::atlas_s2_row_0219	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D219	sample_id_raw	CO11		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f04	physical_unit	ATLAS::atlas_s2_row_0219	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E219	tumor_stage_raw	3		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f05	physical_unit	ATLAS::atlas_s2_row_0219	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F219	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0219_f06	physical_unit	ATLAS::atlas_s2_row_0219	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G219	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f07	physical_unit	ATLAS::atlas_s2_row_0219	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H219	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0219_f08	physical_unit	ATLAS::atlas_s2_row_0219	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I219	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0219_f09	physical_unit	ATLAS::atlas_s2_row_0219	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J219	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0219_f10	physical_unit	ATLAS::atlas_s2_row_0219	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K217:K220	reference_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0219_f11	physical_unit	ATLAS::atlas_s2_row_0219	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L217:L220	data_availability_raw	GSE226997		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f01	physical_unit	ATLAS::atlas_s2_row_0220	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f02	physical_unit	ATLAS::atlas_s2_row_0220	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C220	patient_id_raw	CO_P12		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f03	physical_unit	ATLAS::atlas_s2_row_0220	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D220	sample_id_raw	CO12		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f04	physical_unit	ATLAS::atlas_s2_row_0220	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E220	tumor_stage_raw	3		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f05	physical_unit	ATLAS::atlas_s2_row_0220	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F220	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0220_f06	physical_unit	ATLAS::atlas_s2_row_0220	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G220	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f07	physical_unit	ATLAS::atlas_s2_row_0220	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H220	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0220_f08	physical_unit	ATLAS::atlas_s2_row_0220	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I220	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0220_f09	physical_unit	ATLAS::atlas_s2_row_0220	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J220	tls_count_raw	1		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0220_f10	physical_unit	ATLAS::atlas_s2_row_0220	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K217:K220	reference_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0220_f11	physical_unit	ATLAS::atlas_s2_row_0220	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L217:L220	data_availability_raw	GSE226997		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f01	physical_unit	ATLAS::atlas_s2_row_0221	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f02	physical_unit	ATLAS::atlas_s2_row_0221	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C221	patient_id_raw	CO_P13		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f03	physical_unit	ATLAS::atlas_s2_row_0221	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D221	sample_id_raw	CO13		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f04	physical_unit	ATLAS::atlas_s2_row_0221	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E221	tumor_stage_raw	T3N0M1		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f05	physical_unit	ATLAS::atlas_s2_row_0221	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F221	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0221_f06	physical_unit	ATLAS::atlas_s2_row_0221	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G221	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f07	physical_unit	ATLAS::atlas_s2_row_0221	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H221	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f08	physical_unit	ATLAS::atlas_s2_row_0221	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I221	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0221_f09	physical_unit	ATLAS::atlas_s2_row_0221	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J221	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0221_f10	physical_unit	ATLAS::atlas_s2_row_0221	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K221:K224	reference_raw	PMID: 34417225		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0221_f11	physical_unit	ATLAS::atlas_s2_row_0221	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L221:L224	data_availability_raw	https://www.biosino.org/node/project/detail/OEP001756		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f01	physical_unit	ATLAS::atlas_s2_row_0222	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f02	physical_unit	ATLAS::atlas_s2_row_0222	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C222	patient_id_raw	CO_P14		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f03	physical_unit	ATLAS::atlas_s2_row_0222	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D222	sample_id_raw	CO14		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f04	physical_unit	ATLAS::atlas_s2_row_0222	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E222	tumor_stage_raw	T3N1M1		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f05	physical_unit	ATLAS::atlas_s2_row_0222	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F222	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0222_f06	physical_unit	ATLAS::atlas_s2_row_0222	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G222	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f07	physical_unit	ATLAS::atlas_s2_row_0222	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H222	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f08	physical_unit	ATLAS::atlas_s2_row_0222	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I222	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0222_f09	physical_unit	ATLAS::atlas_s2_row_0222	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J222	tls_count_raw	2		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0222_f10	physical_unit	ATLAS::atlas_s2_row_0222	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K221:K224	reference_raw	PMID: 34417225		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0222_f11	physical_unit	ATLAS::atlas_s2_row_0222	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L221:L224	data_availability_raw	https://www.biosino.org/node/project/detail/OEP001756		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f01	physical_unit	ATLAS::atlas_s2_row_0223	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f02	physical_unit	ATLAS::atlas_s2_row_0223	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C223	patient_id_raw	CO_P15		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f03	physical_unit	ATLAS::atlas_s2_row_0223	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D223	sample_id_raw	CO15		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f04	physical_unit	ATLAS::atlas_s2_row_0223	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E223	tumor_stage_raw	T3N1M1		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f05	physical_unit	ATLAS::atlas_s2_row_0223	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F223	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0223_f06	physical_unit	ATLAS::atlas_s2_row_0223	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G223	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f07	physical_unit	ATLAS::atlas_s2_row_0223	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H223	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f08	physical_unit	ATLAS::atlas_s2_row_0223	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I223	tls_presence_raw	Yes		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0223_f09	physical_unit	ATLAS::atlas_s2_row_0223	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J223	tls_count_raw	2		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0223_f10	physical_unit	ATLAS::atlas_s2_row_0223	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K221:K224	reference_raw	PMID: 34417225		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0223_f11	physical_unit	ATLAS::atlas_s2_row_0223	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L221:L224	data_availability_raw	https://www.biosino.org/node/project/detail/OEP001756		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f01	physical_unit	ATLAS::atlas_s2_row_0224	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f02	physical_unit	ATLAS::atlas_s2_row_0224	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C224	patient_id_raw	CO_P16		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f03	physical_unit	ATLAS::atlas_s2_row_0224	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D224	sample_id_raw	CO16		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f04	physical_unit	ATLAS::atlas_s2_row_0224	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E224	tumor_stage_raw	T3N1M1		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f05	physical_unit	ATLAS::atlas_s2_row_0224	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F224	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0224_f06	physical_unit	ATLAS::atlas_s2_row_0224	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G224	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f07	physical_unit	ATLAS::atlas_s2_row_0224	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H224	preservation_raw	FFPE		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f08	physical_unit	ATLAS::atlas_s2_row_0224	tls_presence_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!I224	tls_presence_raw	No		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0224_f09	physical_unit	ATLAS::atlas_s2_row_0224	tls_count_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!J224	tls_count_raw	0		E3_explicit	Reported TLS summary; provenance candidate only, not independently accepted GT.	no
atlas_s2_r0224_f10	physical_unit	ATLAS::atlas_s2_row_0224	reference_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!K221:K224	reference_raw	PMID: 34417225		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0224_f11	physical_unit	ATLAS::atlas_s2_row_0224	data_availability_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!L221:L224	data_availability_raw	https://www.biosino.org/node/project/detail/OEP001756		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0225_f01	physical_unit	ATLAS::atlas_s2_row_0225	cancer_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!A209:A262	cancer_raw	COAD		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0225_f02	physical_unit	ATLAS::atlas_s2_row_0225	patient_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!C225	patient_id_raw	CO_P17		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0225_f03	physical_unit	ATLAS::atlas_s2_row_0225	sample_id_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!D225	sample_id_raw	CO17		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0225_f04	physical_unit	ATLAS::atlas_s2_row_0225	tumor_stage_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!E225	tumor_stage_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0225_f05	physical_unit	ATLAS::atlas_s2_row_0225	histological_subtype_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!F225	histological_subtype_raw	-		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
atlas_s2_r0225_f06	physical_unit	ATLAS::atlas_s2_row_0225	platform_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!G225	platform_raw	Visium		E3_explicit	Direct value from bundled Table S2 metadata.	no
atlas_s2_r0225_f07	physical_unit	ATLAS::atlas_s2_row_0225	preservation_raw	paper/tables/science.adz2742_tables_s1_to_s8.xlsx	Table S2!H225	preservation_raw	NA		E0_unknown	No substantive value is provided by the bundled Table S2 metadata.	no
